31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31190011,Prefeitura Municipal de Cordislândia,PMC,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31192011,Prefeitura Municipal de Coroaci,PMC,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31193011,Prefeitura Municipal de Coromandel,PMC,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água
31196011,Prefeitura Municipal de Coronel Pacheco,PMCP,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31197011,Prefeitura Municipal de Coronel Xavier Chaves,PMCXC,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31198011,Prefeitura Municipal de Córrego Danta,PMCD,Local,Administração pública direta,Esgoto
31199011,Prefeitura Municipal de Córrego do Bom Jesus,PMCBJ,Local,Administração pública direta,Água e Esgoto
31199511,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31200011,Prefeitura Municipal de Córrego Novo,PMCN,Local,Administração pública direta,Esgoto
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31202011,Prefeitura Municipal de Cristais,PMC,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31205011,Prefeitura Municipal de Cristina,PMC,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31206011,Prefeitura Municipal de Crucilândia,PMCRU,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31207011,Prefeitura Municipal de Cruzeiro da Fortaleza,PMCF,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31208311,Prefeitura Municipal de Cuparaque,PMC,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31208711,Prefeitura Municipal de Curral de Dentro,PMCD,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31210011,Prefeitura Municipal de Datas,PMD,Local,Administração pública direta,Água e Esgoto
31211011,Prefeitura Municipal de Delfim Moreira,PMDM,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31212511,Prefeitura Municipal de Delta,PMD,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31213011,Prefeitura Municipal de Descoberto,PMD,Local,Administração pública direta,Esgoto
31214011,Prefeitura Municipal de Desterro de Entre Rios,PMDER,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31217011,Prefeitura Municipal de Diogo de Vasconcelos,PMDV,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31218011,Prefeitura Municipal de Dionísio,PMD,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31219011,Prefeitura Municipal de Divinésia,PMD,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31221011,Prefeitura Municipal de Divino das Laranjeiras,PMDL,Local,Administração pública direta,Esgoto
31222011,Serviço Autônomo de Água e Esgoto de Divinolândia de Minas,SAAEDM,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31224011,Prefeitura Municipal de Divisa Nova,PMDN,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31224711,Prefeitura Municipal de Dom Bosco,PMDB,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31225011,Prefeitura Municipal de Dom Cavati,PMDC,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31226011,Prefeitura Municipal de Dom Joaquim,PMDJ,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31227011,Prefeitura Municipal de Dom Silvério,PMDS,Local,Administração pública direta,Esgoto
31228011,Prefeitura Municipal de Dom Viçoso,PMDV,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31229011,Prefeitura Municipal de Dona Eusébia,PMDE,Local,Administração pública direta,Esgoto
31230011,Prefeitura Municipal de Dores de Campos,PMDC,Local,Administração pública direta,Água e Esgoto
31231011,Prefeitura Municipal de Dores de Guanhães,PMD,Local,Administração pública direta,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31233011,Prefeitura Municipal de Dores do Turvo,PMDT,Local,Administração pública direta,Esgoto
31235011,Prefeitura Municipal de Douradoquara,PMD,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31235211,Prefeitura Municipal de Durandé,PMD,Local,Administração pública direta,Esgoto
31236011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31237011,Prefeitura Municipal de Engenheiro Caldas,PMEC,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31239011,Prefeitura Municipal de Entre Rios de Minas,PMERM,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31242011,Prefeitura Municipal de Espera Feliz,PMEF,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31244011,Prefeitura Municipal de Espírito Santo do Dourado,PMESD,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31245011,Prefeitura Municipal de Estiva,PME,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31246011,Prefeitura Municipal de Estrela Dalva,PMED,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31250011,Prefeitura Municipal de Ewbank da Camara,PMEC,Local,Administração pública direta,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31258011,Prefeitura Municipal de Fernandes Tourinho,PMFT,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31259011,Prefeitura Municipal de Ferros,PMF,Local,Administração pública direta,Esgoto
31259511,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31260011,Prefeitura Municipal de Florestal,PMF,Local,Administração pública direta,Esgoto
31261011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31263011,Prefeitura Municipal de Fortaleza de Minas,PMFM,Local,Administração pública direta,Esgoto
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água
31265011,Prefeitura Municipal de Francisco Badaró,PMFB,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31267011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31267511,Prefeitura Municipal de Franciscópolis,PMF,Local,Administração pública direta,Esgoto
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31273311,Prefeitura Municipal de Gameleiras,PMG,Local,Administração pública direta,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31273711,Prefeitura Municipal de Goiabeira,PMG,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31273811,Prefeitura Municipal de Goianá,PMG,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31275011,Prefeitura Municipal de Gonzaga,PMG,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31276011,Prefeitura Municipal de Gouveia,PMG,Local,Administração pública direta,Esgoto
31277011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31280011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31281011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31283011,Prefeitura Municipal de Guaranésia,PMG,Local,Administração pública direta,Esgoto
31284011,Serviço Autônomo de Água e Esgoto de Guarani,SAEG,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31288011,Prefeitura Municipal de Guidoval,PMG,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31290011,Prefeitura Municipal de Guiricema,PMG,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31291011,Prefeitura Municipal de Gurinhatã,PMG,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31292011,Prefeitura Municipal de Heliodora,PMH,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31293011,Prefeitura Municipal de Iapu,PMI,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31294011,Prefeitura Municipal de Ibertioga,PMI,Local,Administração pública direta,Esgoto
31295011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31299011,Prefeitura Municipal de Ibitiura de Minas,PMIM,Local,Administração pública direta,Esgoto
31300011,Prefeitura Municipal de Ibituruna,PMI,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31302011,Prefeitura Municipal de Igaratinga,PMI,Local,Administração pública direta,Esgoto
31303012,Serviço Autônomo de Água e Esgoto de Iguatama,SAAE,Local,Autarquia,Água e Esgoto
31304011,Prefeitura Municipal de Ijaci,PMI,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31305011,Prefeitura Municipal de Ilicínea,PMI,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31305511,Prefeitura Municipal de Imbé de Minas,PMIM,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31306011,Prefeitura Municipal de Inconfidentes,PMI,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31307011,Prefeitura Municipal de Indianópolis,PMI,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31308011,Prefeitura Municipal de Ingaí,PMI,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31310011,Prefeitura Municipal de Inhauma,PMI,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31311511,Prefeitura Municipal de Ipaba,PMI,Local,Administração pública direta,Esgoto
31312011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31316011,Prefeitura Municipal de Iraí de Minas,PMIM,Local,Administração pública direta,Esgoto
31317011,Serviço Autônomo de Água e Esgoto de Itabira,SAAE-Itabira,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31319011,SERVIÇO AUTÔNOMO SANEAMENTO BÁSICO,SAAE,Local,Autarquia,Água e Esgoto
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31322011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31328011,Prefeitura Municipal de Itambé do Mato Dentro,PMIMD,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31331011,Prefeitura Municipal de Itanhandu,PMI,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31332011,Prefeitura Municipal de Itanhomi,PMI,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31334011,Prefeitura Municipal de Itapajipe,PMI,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31337511,Prefeitura Municipal de Itaú de Minas,PMIM,Local,Administração pública direta,Esgoto
31338011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31341011,Prefeitura Municipal de Itueta,PMI,Local,Administração pública direta,Esgoto
31342011,Superintendência de Água e Esgotos de Ituiutaba,SAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31343011,Prefeitura Municipal de Itumirim,PMIMG,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31345011,Prefeitura Municipal de Itutinga,PMI,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31348011,Prefeitura Municipal de Jacuí,PMJ,Local,Administração pública direta,Esgoto
31350011,Prefeitura Municipal de Jáguaraçu,PMJ,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31353011,Prefeitura Municipal de Japaraíba,PMJ,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31354011,Prefeitura Municipal de Jeceaba,PMJ,Local,Administração pública direta,Água e Esgoto
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31355011,Departamento Municipal de Água e Esgoto,DEMAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31357011,Prefeitura Municipal de Jequitibá,PMJ,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água
31359011,Prefeitura Municipal de Jesuania,PMJ,Local,Administração pública direta,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água
31361011,Prefeitura Municipal de Joanésia,PMJ,Local,Administração pública direta,Água e Esgoto
31362011,Departamento Municipal de Águas e Esgotos,DAE,Local,Autarquia,Água e Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31364011,Prefeitura Municipal de Joaquim Felício,PMJF,Local,Administração pública direta,Esgoto
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31686000,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A,COPANOR,Regional,Empresa pública,Água e Esgotos
31062000,Companhia de Saneamento de Minas Gerais,COPASA,Regional,Sociedade de economia mista com administração pública,Água
31365511,Prefeitura Municipal de José Raydan,PMJR,Local,Administração pública direta,Esgoto
